KEY,X,Y,LNPRICE,YEAR97,YEAR98,YEAR99,YEAR00,YEAR01,LNSURAREA,LNNT,NBATH,INSIDE,MONUM,GAS_NOCV,OPENFIRE,GARAGE,DETACHED,SEMIDETA,CORNER,TERRACED,APPARTME,URBATTR,P_ALLOCH,HIGHDS_KM,RAILDS_KM,DRAIL_10,DHIGH_10,SUMOPENHA,SUMAGRHA,SUMURBHA,SUMNATHA,SUMWAHA,DIST_LOCAL,DISTREG_KM,ViewOpenSpace,PresLocOpen25,PresLocOpen50,PresLocOpen100,ISNIEUWBOU
66442,139383,469292,11.45,1,0,0,0,0,2.3,1.61,1,4,0,0,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,234.13,.4,0,0,0,0,0
66439,139383,469292,11.7,0,0,0,0,1,4.38,1.39,1,4,0,0,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,234.13,.4,0,0,0,0,0
66444,139383,469292,11.46,1,0,0,0,0,4.25,1.1,0,4,0,0,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,234.13,.4,0,0,0,0,0
66441,139383,469292,11.89,0,0,0,1,0,4.7,1.61,1,5,0,0,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,234.13,.4,0,0,0,0,0
66443,139383,469292,11.35,1,0,0,0,0,4.25,1.1,0,3,0,1,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,234.13,.4,0,0,0,0,0
66440,139383,469292,11.39,0,1,0,0,0,4.38,1.39,0,3,0,0,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,234.13,.4,0,0,0,0,0
66438,139383,469292,11.31,1,0,0,0,0,4.38,1.39,0,4,0,1,0,0,0,0,0,0,1,.2108,5,2.88,2.12,0,0,0,0,0,0,0,234.13,.4,0,0,0,0,0
47410,144723,478744,11.73,1,0,0,0,0,4.94,1.39,0,3,0,1,0,0,0,0,1,0,0,.2108,8,2.87,5.7,0,0,0,0,0,0,0,234.17,.76,0,0,0,0,0
47411,144723,478744,12.64,0,0,1,0,0,5.86,1.61,0,3,0,0,0,0,0,0,1,0,0,.2108,8,2.87,5.7,0,0,0,0,0,0,0,234.17,.76,0,0,0,0,0
51809,140248,477397,13.21,1,0,0,0,0,6.15,1.79,1,4,0,0,0,1,1,0,0,0,0,.2108,2,1.66,2.43,0,0,0,0,0,0,0,234.22,.44,0,0,0,0,0
64495,139202,470145,12.44,0,0,0,1,0,5.26,1.39,1,2,0,0,0,0,0,0,1,0,0,.2108,3,2.88,2.12,0,0,0,0,0,0,0,234.51,.54,0,0,0,0,0
51803,140187,477407,12.89,0,0,1,0,0,5.83,1.61,1,3,0,0,1,1,0,0,1,0,0,.2108,2,.92,.99,0,0,0,0,0,0,0,234.51,.4,0,0,0,0,0
64494,139202,470145,12.54,0,0,1,0,0,5.54,1.39,1,4,0,1,0,0,0,0,1,0,0,.2108,3,2.88,2.12,0,0,0,0,0,0,0,234.51,.54,0,0,0,0,0
64493,139202,470145,12.02,0,1,0,0,0,5.52,1.61,0,2,0,0,0,0,0,0,1,0,0,.2108,3,2.88,2.12,0,0,0,0,0,0,0,234.51,.54,0,0,0,0,0
62800,139741,470920,12.78,0,1,0,0,0,6.23,1.39,1,4,0,0,0,1,0,1,0,0,0,.2545,3,3.22,1.28,0,0,0,0,0,0,0,234.55,.58,0,0,0,0,0
65955,139975,469687,12.33,0,0,0,1,0,5.06,1.39,1,4,0,0,0,0,0,1,0,0,0,.2545,7,2.1,1.56,0,0,0,0,0,0,0,234.85,.81,0,0,0,0,0
65957,139975,469687,12.17,0,0,0,1,0,5.06,1.39,1,4,0,1,0,0,0,1,0,0,0,.2545,7,2.1,1.56,0,0,0,0,0,0,0,234.85,.81,0,0,0,0,0
65956,139975,469687,11.82,1,0,0,0,0,5.06,1.39,1,4,0,1,0,0,0,1,0,0,0,.2545,7,2.1,1.56,0,0,0,0,0,0,0,234.85,.81,0,0,0,0,0
65958,139975,469687,11.82,0,1,0,0,0,5.06,1.39,2,3,0,0,0,1,0,1,0,0,0,.2545,7,2.1,1.56,0,0,0,0,0,0,0,234.85,.81,0,0,0,0,0
58084,143955,473761,11.78,1,0,0,0,0,4.85,1.39,0,3,0,0,0,0,0,1,0,0,0,.1054,2,.85,3.84,0,0,0,0,0,0,0,235.01,1.09,0,0,0,0,0
53033,141044,476650,12.5,1,0,0,0,0,6.27,1.95,1,4,0,1,0,1,0,1,0,0,0,0,3,.25,1.76,0,0,0,0,0,0,0,235.18,.24,0,0,0,0,0
57707,146207,473611,12.27,0,0,1,0,0,5.15,1.95,2,4,0,0,0,0,0,0,0,1,0,0,2,.7,4.93,0,0,0,0,0,0,0,235.27,.24,0,0,0,0,0
57708,146207,473611,11.96,1,0,0,0,0,5.15,1.79,1,4,0,0,0,0,0,0,0,1,0,0,2,.7,4.93,0,0,0,0,0,0,0,235.27,.24,0,0,0,0,0
54804,140393,475535,11.51,1,0,0,0,0,4.55,1.1,0,4,0,0,0,0,0,0,0,0,1,.2545,10,1.54,.73,0,0,0,0,0,0,0,235.3,.24,0,0,0,0,0
56503,140422,475197,12.15,0,0,1,0,0,5.54,1.61,2,4,0,0,0,1,0,0,1,0,0,.2108,10,1.83,.78,0,0,0,0,0,0,0,235.5,.24,0,0,0,0,0
56527,140238,475107,11.45,0,0,1,0,0,4.09,.69,1,4,0,0,0,0,0,0,0,0,1,.2108,0,1.99,.64,0,0,0,0,0,0,0,235.57,.24,0,0,0,0,0
51811,140218,477393,12.86,0,1,0,0,0,6.37,1.61,1,3,0,0,0,1,0,0,1,0,0,.2108,2,.89,1.01,0,0,0,0,0,0,0,235.7,.43,0,0,0,0,0
46024,145736,479234,11.85,1,0,0,0,0,5.25,1.61,1,3,0,0,0,1,0,0,0,1,0,.1054,6,2.41,7.13,0,0,0,0,0,0,0,235.83,.93,0,0,0,0,0
62768,139524,471102,12.48,1,0,0,0,0,6.38,1.1,1,4,0,0,1,0,1,0,0,0,0,.2545,3,3.5,1.42,0,0,0,0,0,0,0,235.84,.37,0,0,0,0,0
61194,141134,472016,12.23,0,0,1,0,0,5.31,1.61,1,4,0,0,0,0,0,0,0,1,0,0,5,1.96,1.59,0,0,0,0,0,0,0,235.87,.61,0,0,0,0,0
61195,141134,472016,12.19,0,0,1,0,0,5.31,1.39,1,4,0,0,0,0,0,0,0,1,0,0,5,1.96,1.59,0,0,0,0,0,0,0,235.87,.61,0,0,0,0,0
50464,138850,477734,11.64,1,0,0,0,0,5.36,1.39,1,4,0,1,0,0,0,0,0,1,0,.1054,4,2.07,.9,1,0,0,0,0,0,0,235.87,.41,0,0,0,0,0
64391,140202,470073,12.02,0,0,1,0,0,4.5,1.39,2,4,0,0,0,0,0,0,1,0,0,.3933,4,2.1,1.56,0,0,0,0,0,0,0,235.91,1.2,0,0,0,0,0
64390,140202,470073,12.1,0,0,0,1,0,4.67,1.39,2,5,0,0,0,0,0,0,1,0,0,.3933,4,2.1,1.56,0,0,0,0,0,0,0,235.91,1.2,0,0,0,0,0
54503,141074,475900,12.49,0,0,0,1,0,5.23,1.39,1,2,0,0,0,0,0,0,0,1,0,0,2,.97,1.49,0,0,0,0,0,0,0,235.91,.23,0,0,0,0,0
64394,140202,470073,11.78,1,0,0,0,0,5.04,1.39,1,4,0,0,0,0,0,0,1,0,0,.3933,4,2.1,1.56,0,0,0,0,0,0,0,235.91,1.2,0,0,0,0,0
64393,140202,470073,11.74,1,0,0,0,0,5.31,1.39,0,4,0,0,0,0,0,0,1,0,0,.3933,4,2.1,1.56,0,0,0,0,0,0,0,235.91,1.2,0,0,0,0,0
64392,140202,470073,11.8,1,0,0,0,0,6.05,1.61,1,4,0,1,1,0,0,0,1,0,0,.3933,4,2.1,1.56,0,0,0,0,0,0,0,235.91,1.2,0,0,0,0,0
66076,139074,469788,12.12,0,1,0,0,0,5.24,1.39,1,4,0,0,0,0,0,0,0,1,0,.2108,5,2.88,2.12,0,0,0,0,0,0,0,235.97,.72,0,0,0,0,0
66078,139074,469788,12.07,1,0,0,0,0,5.23,2.2,1,3,0,0,0,0,0,0,0,1,0,.2108,5,2.88,2.12,0,0,0,0,0,0,0,235.97,.72,0,0,0,0,0
66077,139074,469788,12.47,0,0,1,0,0,5.7,1.39,2,5,0,0,0,1,0,0,0,1,0,.2108,5,2.88,2.12,0,0,0,0,0,0,0,235.97,.72,0,0,0,0,0
50135,144383,478211,12.52,0,1,0,0,0,5.67,1.61,1,4,0,0,0,1,0,1,0,0,0,.1054,2,2.07,3.9,0,0,0,0,0,0,0,236.02,.24,0,0,0,0,0
58052,144524,473449,12.56,0,0,1,0,0,5.73,1.61,1,4,0,0,0,1,0,1,0,0,0,0,2,.93,4.27,0,0,0,0,0,0,0,236.03,1.03,0,0,0,0,0
51798,140326,477416,12.56,1,0,0,0,0,5.79,1.95,1,3,0,0,1,0,0,0,0,1,0,.2108,2,.78,1.12,0,0,0,0,0,0,0,236.09,.47,0,0,0,0,0
57927,144947,473886,13.16,0,0,0,1,0,6.2,1.79,1,4,0,0,1,1,0,1,0,0,0,.1054,2,.56,4.81,0,0,0,0,0,0,0,236.2,.93,0,0,0,0,0
52614,139614,476699,12.62,0,0,1,0,0,4.5,1.1,2,5,0,1,0,1,0,0,0,0,1,.2545,5,1.53,.41,0,0,0,0,0,0,0,236.33,1,0,0,0,0,0
52613,139614,476699,12.34,0,1,0,0,0,4.5,1.1,0,4,0,0,0,1,0,0,0,0,1,.2545,5,1.53,.41,0,0,0,0,0,0,0,236.33,1,0,0,0,0,0
54517,141723,476024,10.53,0,0,1,0,0,2.48,0,1,4,0,0,0,0,0,0,0,0,1,0,4,.61,2.14,0,1,0,0,0,0,0,236.43,.36,0,0,0,0,0
54749,141316,475501,11.34,1,0,0,0,0,4.38,1.39,1,2,0,0,0,1,0,0,0,0,1,0,3,.96,1.65,0,0,0,0,0,0,0,236.45,.24,0,0,0,0,0
52891,140111,476095,11.77,0,0,1,0,0,4.68,1.1,2,4,0,0,0,0,0,0,0,1,0,.2545,8,1.31,.82,0,0,0,0,0,0,0,236.55,.26,0,0,0,0,0
61053,141946,471783,12.1,0,0,1,0,0,4.87,1.39,1,4,0,0,0,0,0,0,0,1,0,.2108,6,2,1.32,0,0,0,0,0,0,0,236.58,.32,0,0,0,0,0
48875,144621,478498,12.92,1,0,0,0,0,6.85,1.79,1,4,0,0,0,0,1,0,0,0,0,.1054,8,2.82,5.53,0,0,0,0,0,0,0,236.88,.5,0,0,0,0,0
53185,141354,476265,13.25,0,0,0,1,0,6.18,1.79,1,4,0,0,0,1,0,1,0,0,0,0,2,.63,1.89,0,0,0,0,0,0,0,236.95,.41,0,0,0,0,0
54266,144512,475482,13.5,0,0,0,0,1,5.95,1.79,1,5,0,0,1,1,0,1,0,0,0,.1054,2,1.83,4.84,0,0,0,0,0,0,0,237.18,.62,0,0,0,0,0
52967,139147,476045,12.38,0,0,1,0,0,4.65,1.1,2,4,0,0,0,1,0,0,0,0,1,.2545,2,2.18,.83,0,0,0,0,0,0,0,237.26,.33,0,0,0,0,0
51500,139444,477045,13.18,0,0,0,1,0,6.03,1.79,1,3,0,0,1,0,0,1,0,0,0,.2108,5,1.67,.16,0,0,0,0,0,0,0,237.53,.68,0,0,0,0,0
47343,144236,479001,12.42,0,0,0,1,0,5.79,1.61,1,4,0,0,0,1,0,0,1,0,0,.2108,6,3.42,5.33,0,0,0,0,0,0,0,237.64,.31,0,0,0,0,0
64896,140955,469949,12.79,0,0,0,1,0,5.2,1.39,1,4,0,1,0,0,0,0,1,0,0,.2545,3,.81,2.17,0,0,0,0,0,0,0,237.65,.76,0,0,0,0,0
64897,140955,469949,13.38,0,0,0,1,0,6.35,1.95,3,4,0,0,0,0,0,0,1,0,0,.2545,3,.81,2.17,0,0,0,0,0,0,0,237.65,.76,0,0,0,0,0
66710,140652,469444,13.29,0,0,0,1,0,6.11,1.95,1,4,0,0,0,1,1,0,0,0,0,.2108,3,.81,2.17,0,0,0,0,0,0,0,237.66,.5,0,0,0,0,0
63413,141839,471407,11.92,0,1,0,0,0,4.76,1.39,1,4,0,0,0,0,0,0,0,1,0,.2108,6,2.37,1,0,0,0,0,0,0,0,237.67,.6,0,0,0,0,0
56774,144331,474580,13.51,0,0,0,1,0,6.39,1.61,2,4,0,0,0,0,1,0,0,0,0,.1054,4,.24,3.12,0,0,0,0,0,0,0,237.68,.82,0,0,0,0,0
56773,144331,474580,13.7,0,0,0,1,0,6.89,1.95,2,3,0,0,0,1,1,0,0,0,0,.1054,4,.24,3.12,0,0,0,0,0,0,0,237.68,.82,0,0,0,0,0
56640,144119,474613,12.29,0,0,1,0,0,6.62,2.08,2,3,0,0,0,0,0,1,0,0,0,.1054,4,1.44,4.4,0,0,0,0,0,0,0,237.72,.65,0,0,0,0,0
54427,139676,475754,13.4,0,0,1,0,0,6.61,2.08,2,4,0,0,0,0,0,1,0,0,0,.2545,10,1.86,.35,1,0,0,0,0,0,0,237.84,.23,0,0,0,0,0
54747,141325,475505,12.1,0,1,0,0,0,5.09,1.61,1,4,0,0,1,1,0,0,0,1,0,0,3,.95,1.66,0,0,0,0,0,0,0,237.85,.24,0,0,0,0,0
62796,139741,470930,12.54,1,0,0,0,0,6,1.61,1,4,0,0,0,1,1,0,0,0,0,.2545,3,3.22,1.28,0,0,0,0,0,0,0,238.32,.58,0,0,0,0,0
63451,141710,471258,11.62,0,1,0,0,0,4.8,1.39,1,5,0,1,0,0,0,0,0,1,0,.2108,6,2.57,.81,0,0,0,0,0,0,0,238.41,.73,0,0,0,0,0
63452,141710,471258,11.62,1,0,0,0,0,4.8,1.39,1,4,0,1,0,0,0,0,0,1,0,.2108,6,2.57,.81,0,0,0,0,0,0,0,238.41,.73,0,0,0,0,0
66638,140994,469415,12.11,0,0,1,0,0,4.5,1.1,4,4,0,0,1,1,0,0,0,0,1,.2108,3,1.28,1.43,0,0,0,0,0,0,0,238.42,.24,0,0,0,0,0
66639,140994,469415,12.08,0,0,0,1,0,4.61,1.1,1,4,0,0,0,1,0,0,0,0,1,.2108,3,1.28,1.43,0,0,0,0,0,0,0,238.42,.24,0,0,0,0,0
66641,140994,469415,11.97,0,1,0,0,0,4.61,.69,0,4,0,0,0,0,0,0,0,0,1,.2108,3,1.28,1.43,0,0,0,0,0,0,0,238.42,.24,0,0,0,0,0
66640,140994,469415,11.56,1,0,0,0,0,4.5,1.1,1,3,0,0,1,0,0,0,0,0,1,.2108,3,1.28,1.43,0,0,0,0,0,0,0,238.42,.24,0,0,0,0,0
54428,139731,475739,13.38,0,1,0,0,0,7.03,2.3,1,3,0,0,0,1,1,0,0,0,0,.2545,10,1.83,.34,0,0,0,0,0,0,0,238.48,.23,0,0,0,0,0
51740,138862,477112,12.83,0,0,1,0,0,5.83,1.95,2,4,0,0,0,1,0,1,0,0,0,.2108,4,2.25,.47,0,0,0,0,0,0,0,238.49,.24,0,0,0,0,0
56407,146290,474342,11.87,1,0,0,0,0,5,1.61,1,4,0,0,1,0,0,0,1,0,0,0,4,.93,5.61,0,0,0,0,0,0,0,238.51,.34,0,0,0,0,0
56402,146074,474395,11.77,1,0,0,0,0,5.1,1.39,1,4,0,0,0,0,0,0,1,0,0,0,4,.79,5.72,0,0,0,0,0,0,0,238.56,.33,0,0,0,0,0
56504,140388,475179,12.35,0,0,0,1,0,5.04,1.61,2,5,0,0,1,0,0,0,0,1,0,.2108,10,1.86,.75,0,0,0,0,0,0,0,238.62,.24,0,0,0,0,0
57700,146215,473638,12.17,0,0,0,1,0,5.14,1.79,1,4,0,0,0,0,0,0,0,1,0,0,2,2.16,4.66,0,0,0,0,0,0,0,238.62,.24,0,0,0,0,0
57701,146215,473638,12.11,0,0,0,1,0,5.26,1.79,1,3,0,0,0,0,0,0,0,1,0,0,2,2.16,4.66,0,0,0,0,0,0,0,238.62,.24,0,0,0,0,0
45951,144444,479274,11.44,0,1,0,0,0,4.6,1.1,0,3,0,1,0,0,0,0,0,1,0,.2108,6,3.42,5.63,0,0,0,0,0,0,0,238.82,.27,0,0,0,0,0
45966,144405,479245,12.8,0,0,0,1,0,5.52,1.95,1,5,0,0,0,1,1,0,0,0,0,.2108,6,3.43,5.59,0,0,0,0,0,0,0,238.98,.27,0,0,0,0,0
45967,144405,479245,12.08,0,1,0,0,0,5.52,1.39,1,4,0,0,0,1,1,0,0,0,0,.2108,6,3.43,5.59,0,0,0,0,0,0,0,238.98,.27,0,0,0,0,0
51731,138862,477154,12.87,0,0,1,0,0,6.05,1.39,2,5,0,0,0,1,0,1,0,0,0,.2108,4,2.24,.49,0,0,0,0,0,0,0,239.28,.23,0,0,0,0,0
51730,138862,477154,12.65,0,1,0,0,0,6.05,1.61,1,4,0,0,0,1,0,1,0,0,0,.2108,4,2.24,.49,0,0,0,0,0,0,0,239.28,.23,0,0,0,0,0
54597,141522,475914,12.12,0,1,0,0,0,5.18,1.61,0,4,0,0,1,0,0,0,0,1,0,0,4,.76,1.92,0,0,0,0,0,0,0,239.46,.58,0,0,0,0,0
48972,143831,478485,12.8,0,0,1,0,0,6.08,1.61,2,4,0,0,0,1,0,1,0,0,0,0,3,2.07,3.9,0,0,0,0,0,0,0,239.52,.4,0,0,0,0,0
48969,143831,478485,12.8,0,0,1,0,0,6.17,1.61,2,4,0,0,1,1,0,1,0,0,0,0,3,2.07,3.9,0,0,0,0,0,0,0,239.52,.4,0,0,0,0,0
48971,143831,478485,12.59,1,0,0,0,0,6.2,1.39,1,4,0,0,1,1,0,1,0,0,0,0,3,2.07,3.9,0,0,0,0,0,0,0,239.52,.4,0,0,0,0,0
48970,143831,478485,12.38,1,0,0,0,0,6.16,1.61,1,3,0,0,0,1,0,1,0,0,0,0,3,2.07,3.9,0,0,0,0,0,0,0,239.52,.4,0,0,0,0,0
48973,143831,478485,12.7,1,0,0,0,0,6.51,1.61,1,4,0,0,1,1,0,1,0,0,0,0,3,2.07,3.9,0,0,0,0,0,0,0,239.52,.4,0,0,0,0,0
63393,141980,471464,12.65,0,0,0,1,0,5.07,1.95,1,4,0,0,0,0,0,0,0,1,0,.2108,6,2.25,1.15,0,0,0,0,0,0,0,239.57,.45,0,0,0,0,0
63392,141980,471464,12.1,0,1,0,0,0,5.07,1.61,1,3,0,1,0,0,0,0,0,1,0,.2108,6,2.25,1.15,0,0,0,0,0,0,0,239.57,.45,0,0,0,0,0
54748,141315,475504,11.34,1,0,0,0,0,4.32,1.1,1,4,0,0,0,1,0,0,0,0,1,0,3,.96,1.65,0,0,0,0,0,0,0,239.61,.24,0,0,0,0,0
51802,140277,477409,12.89,0,1,0,0,0,6.22,1.79,1,4,0,0,0,1,0,1,0,0,0,.2108,2,.83,1.07,0,0,0,0,0,0,0,239.89,.45,0,0,0,0,0
51686,138876,477343,13.11,0,0,0,1,0,5.97,1.79,1,3,0,0,1,1,0,0,1,0,0,.2108,4,1.66,2.43,0,0,0,0,0,0,0,240.06,.28,0,0,0,0,0
51713,138872,477232,12.67,0,1,0,0,0,5.99,1.61,0,4,0,0,0,1,0,0,1,0,0,.2108,0,2.23,.51,0,0,0,0,0,0,0,240.26,.24,0,0,0,0,0
51515,139449,476893,13.12,0,0,0,1,0,5.59,1.79,1,4,0,0,1,0,0,1,0,0,0,.2545,5,1.67,.16,0,0,0,0,0,0,0,240.5,.83,0,0,0,0,0
47380,144700,478822,12.39,0,0,1,0,0,4.91,1.39,1,5,0,0,0,0,0,0,0,1,0,.2108,6,2.94,5.7,0,0,0,0,0,0,0,240.5,.74,0,0,0,0,0
47379,144700,478822,12.15,0,1,0,0,0,4.91,1.1,1,4,0,0,0,0,0,0,0,1,0,.2108,6,2.94,5.7,0,0,0,0,0,0,0,240.5,.74,0,0,0,0,0
61381,141461,472242,11.7,0,1,0,0,0,4.96,1.39,1,5,0,0,0,0,0,0,0,1,0,0,14,1.96,1.59,0,0,0,0,0,0,0,240.57,.24,0,0,0,0,0
51650,139434,477229,12.51,0,1,0,0,0,4.96,1.61,1,5,0,0,0,0,0,0,0,1,0,.2108,4,1.67,.3,0,0,0,0,0,0,0,240.72,.51,0,0,0,0,0
56529,140249,475102,11.31,1,0,0,0,0,4.5,1.1,1,4,0,0,0,0,0,0,0,0,1,.2108,11,1.99,.65,0,0,0,0,0,0,0,240.72,.25,0,0,0,0,0
56506,140362,475165,12.01,0,1,0,0,0,5.04,1.39,1,4,0,0,0,0,0,0,0,1,0,.2108,10,1.89,.73,0,0,0,0,0,0,0,240.8,.24,0,0,0,0,0
62777,139682,471016,13.19,0,0,0,1,0,6.36,2.2,2,1,0,1,0,1,1,0,0,0,0,.2545,3,3.33,1.35,0,0,0,0,0,0,0,240.93,.52,0,0,0,0,0
50440,139336,477658,13.1,0,0,0,1,0,6.01,1.79,2,4,0,0,0,1,0,1,0,0,0,.1054,4,1.66,2.43,0,0,0,0,0,0,0,241.05,.24,0,0,0,0,0
63406,141851,471416,12.13,0,0,1,0,0,4.81,1.79,1,4,0,0,0,0,0,0,0,1,0,.2108,6,2.36,1.01,0,0,0,0,0,0,0,241.24,.58,0,0,0,0,0
47361,144108,478926,12.1,0,0,1,0,0,5.3,1.61,1,4,0,0,0,0,0,0,0,1,0,.2108,6,3.29,6.13,0,0,0,0,0,0,0,241.25,.32,0,0,0,0,0
47360,144108,478926,12.65,0,1,0,0,0,6.06,1.79,1,5,0,0,0,1,0,0,0,1,0,.2108,6,3.29,6.13,0,0,0,0,0,0,0,241.25,.32,0,0,0,0,0
59589,144448,473387,12.78,0,0,0,1,0,5.56,1.39,1,4,0,0,0,0,0,1,0,0,0,.1054,2,.24,3.12,0,0,0,0,0,0,0,241.37,1.08,0,0,0,0,0
54392,140289,475679,11.88,0,1,0,0,0,5.01,1.1,1,4,0,0,0,0,0,0,1,0,0,.2545,9,1.48,.68,0,0,0,0,0,0,0,241.51,.24,0,0,0,0,0
51807,140198,477398,12.55,1,0,0,0,0,5.74,1.79,1,4,0,0,1,0,0,0,0,1,0,.2108,2,.91,.99,0,0,0,0,0,0,0,241.58,.41,0,0,0,0,0
61032,141899,471890,11.82,1,0,0,0,0,4.98,1.61,1,5,0,0,1,0,0,0,0,1,0,.2108,6,1.95,1.37,0,0,0,0,0,0,0,241.61,.32,0,0,0,0,0
50197,145420,477995,12.13,0,0,0,1,0,5.12,1.1,1,4,0,0,0,0,0,0,0,1,0,0,1,1.81,6.49,0,0,0,0,0,0,0,241.71,.24,0,0,0,0,0
63410,141838,471411,12.15,0,0,1,0,0,4.75,1.79,1,4,0,0,0,0,0,0,0,1,0,.2108,6,2.37,1,0,0,0,0,0,0,0,241.72,.6,0,0,0,0,0
64434,140171,469962,12.02,0,0,0,1,0,4.64,1.1,2,4,0,0,0,0,0,1,0,0,0,.2879,4,2.1,1.56,0,0,0,0,0,0,0,241.88,1.09,0,0,0,0,0
64435,140171,469962,11.31,0,0,1,0,0,4.16,1.1,2,2,0,1,0,0,0,1,0,0,0,.2879,4,2.1,1.56,0,0,0,0,0,0,0,241.88,1.09,0,0,0,0,0
64433,140171,469962,11.51,1,0,0,0,0,4.64,1.1,0,4,0,0,0,0,0,1,0,0,0,.2879,4,2.1,1.56,0,0,0,0,0,0,0,241.88,1.09,0,0,0,0,0
66096,139598,469734,12.45,0,0,0,1,0,5.42,1.39,1,3,0,0,0,0,0,0,1,0,0,.2545,5,2.88,2.12,0,0,0,0,0,0,0,242.03,.89,0,0,0,0,0
66095,139598,469734,12.2,0,0,0,1,0,5.21,1.61,0,3,0,0,0,0,0,0,1,0,0,.2545,5,2.88,2.12,0,0,0,0,0,0,0,242.03,.89,0,0,0,0,0
66097,139598,469734,12.02,1,0,0,0,0,5.21,1.61,1,4,0,0,0,1,0,0,1,0,0,.2545,5,2.88,2.12,0,0,0,0,0,0,0,242.03,.89,0,0,0,0,0
66098,139598,469734,12.1,0,0,1,0,0,5.32,1.61,2,3,0,0,0,0,0,0,1,0,0,.2545,5,2.88,2.12,0,0,0,0,0,0,0,242.03,.89,0,0,0,0,0
50462,139367,477546,12.8,0,1,0,0,0,5.57,1.95,1,4,0,0,0,0,0,0,0,1,0,.1054,4,1.75,.59,0,0,0,0,0,0,0,242.23,.27,0,0,0,0,0
61343,141307,472319,11.77,0,0,0,1,0,4.32,1.1,2,4,0,0,1,0,0,0,0,0,1,0,14,1.96,1.59,0,0,0,0,0,0,0,242.29,.26,0,0,0,0,0
61344,141307,472319,11.73,0,0,0,1,0,4.38,1.1,2,4,0,1,1,0,0,0,0,0,1,0,14,1.96,1.59,0,0,0,0,0,0,0,242.29,.26,0,0,0,0,0
61342,141307,472319,11.85,0,0,0,1,0,4.61,1.39,2,4,0,0,0,0,0,0,0,0,1,0,14,1.96,1.59,0,0,0,0,0,0,0,242.29,.26,0,0,0,0,0
63416,141814,471399,11.78,0,1,0,0,0,4.77,1.61,1,4,0,1,0,0,0,0,0,1,0,.2108,6,2.39,.97,0,0,0,0,0,0,0,242.33,.62,0,0,0,0,0
65881,140142,469862,11.95,0,0,0,0,1,4.39,1.39,1,4,0,0,0,0,0,0,0,1,0,.2879,4,2.1,1.56,0,0,0,0,0,0,0,242.38,.99,0,0,0,0,0
65880,140142,469862,12.04,0,0,0,1,0,4.67,1.79,1,4,0,0,0,0,0,0,0,1,0,.2879,4,2.1,1.56,0,0,0,0,0,0,0,242.38,.99,0,0,0,0,0
65884,140142,469862,11.99,0,0,0,0,1,4.76,1.39,2,4,0,1,0,0,0,0,0,1,0,.2879,4,2.1,1.56,0,0,0,0,0,0,0,242.38,.99,0,0,0,0,0
65883,140142,469862,11.45,1,0,0,0,0,4.39,1.39,1,4,0,0,1,0,0,0,0,1,0,.2879,4,2.1,1.56,0,0,0,0,0,0,0,242.38,.99,0,0,0,0,0
65882,140142,469862,11.6,0,1,0,0,0,4.84,1.79,2,3,0,1,0,0,0,0,0,1,0,.2879,4,2.1,1.56,0,0,0,0,0,0,0,242.38,.99,0,0,0,0,0
65879,140142,469862,12.13,0,0,1,0,0,5.5,1.39,1,4,0,0,0,1,0,0,0,1,0,.2879,4,2.1,1.56,0,0,0,0,0,0,0,242.38,.99,0,0,0,0,0
66393,138947,469329,12.1,0,0,1,0,0,4.82,1.79,1,4,0,0,0,0,0,0,1,0,0,.1054,5,2.88,2.12,0,0,0,0,0,0,0,242.73,.25,0,0,0,0,0
66394,138947,469329,11.88,0,1,0,0,0,4.92,1.79,0,3,0,0,0,0,0,0,1,0,0,.1054,5,2.88,2.12,0,0,0,0,0,0,0,242.73,.25,0,0,0,0,0
57716,146196,473602,12,1,0,0,0,0,5.7,1.79,1,4,0,0,0,1,0,0,1,0,0,0,2,.69,4.93,0,0,0,0,0,0,0,242.83,.24,0,0,0,0,0
64348,140242,470192,11.59,0,1,0,0,0,4.61,1.39,1,4,0,1,0,0,0,0,1,0,0,.3933,4,2.1,1.56,0,0,0,0,0,0,0,242.94,1.24,0,0,0,0,0
64349,140242,470192,12.08,0,0,0,1,0,5.2,1.39,2,4,0,0,0,0,0,0,1,0,0,.3933,4,2.1,1.56,0,0,0,0,0,0,0,242.94,1.24,0,0,0,0,0
66692,140899,469587,13.77,0,0,0,1,0,6.48,2.08,1,4,0,0,1,1,0,1,0,0,0,.2545,3,.81,2.17,0,0,0,0,0,0,0,243.01,.44,0,0,0,0,0
50136,144804,478209,12.97,0,0,0,0,1,5.97,1.61,2,4,0,0,0,1,0,1,0,0,0,.1054,2,2.07,3.9,0,0,0,0,0,0,0,243.01,.24,0,0,0,0,0
50399,139296,477806,12.97,0,0,0,1,0,6.2,1.79,1,4,0,0,0,1,0,1,0,0,0,.1054,3,1.29,2.55,0,1,0,0,0,0,0,243.21,.24,0,0,0,0,0
